subject,blockcode,trialcode,trialnum,response,latency,stimulusitem3,stimulusitem4,stimulusitem5,stimulusitem6,stimulusitem8,values.gridface1_code,values.gridface2_code,values.gridface3_code,values.gridface4_code,values.compareface_code,values.trial_retry,values.nTrials,avg_grid,avg_compare,correct_resp,correct_num,easiness
776369198,gridcompare_block,gridcompare_trial,91,38,341,nexus2_1_tw_2.00.jpg,nexus2_15_tw_-1.00.jpg,nexus2_7_tw_0.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_6_tw_1.00.jpg,2,-1,0,2,1,0,103,0.75,1,50,0,0.25
776369198,gridcompare_block,gridcompare_trial,92,50,366,nexus2_25_tw_-3.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_10_tw_0.00.jpg,-3,-1,0,2,0,0,103,-0.5,0,50,1,0.5
776369198,gridcompare_block,gridcompare_trial,93,38,375,nexus2_23_tw_1.00.jpg,nexus2_21_tw_-2.00.jpg,nexus2_18_tw_-1.00.jpg,nexus2_12_tw_-2.00.jpg,nexus2_14_tw_-3.00.jpg,1,-2,-1,-2,-3,0,103,-1,-3,38,1,2
776369198,gridcompare_block,gridcompare_trial,94,38,384,nexus2_24_tw_-1.00.jpg,nexus2_8_tw_1.00.jpg,nexus2_19_tw_0.00.jpg,nexus2_5_tw_-3.00.jpg,nexus2_13_tw_-3.00.jpg,-1,1,0,-3,-3,0,103,-0.75,-3,38,1,2.25
776369198,gridcompare_block,gridcompare_trial,95,38,361,nexus2_9_tw_-1.00.jpg,nexus2_17_tw_1.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_11_tw_-2.00.jpg,nexus2_2_tw_3.00.jpg,-1,1,-3,-2,3,0,103,-1.25,3,50,0,4.25
776369198,gridcompare_block,gridcompare_trial,96,38,483,nexus2_21_tw_1.00.jpg,nexus2_20_tw_3.00.jpg,nexus2_24_tw_0.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_11_tw_-3.00.jpg,1,3,0,3,-3,0,103,1.75,-3,38,1,4.75
776369198,gridcompare_block,gridcompare_trial,97,38,783,nexus2_2_tw_-2.00.jpg,nexus2_10_tw_-3.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_14_tw_-2.00.jpg,-2,-3,0,-1,-2,0,103,-1.5,-2,38,1,0.5
776369198,gridcompare_block,gridcompare_trial,98,38,112,nexus2_5_tw_2.00.jpg,nexus2_12_tw_-3.00.jpg,nexus2_16_tw_1.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_6_tw_3.00.jpg,2,-3,1,-2,3,0,103,-0.5,3,50,0,3.5
776369198,gridcompare_block,gridcompare_trial,99,50,772,nexus2_9_tw_-2.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_18_tw_-3.00.jpg,nexus2_8_tw_-3.00.jpg,-2,1,-3,-3,-3,0,103,-1.75,-3,38,0,1.25
776369198,gridcompare_block,gridcompare_trial,100,38,660,nexus2_7_tw_-1.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_23_tw_2.00.jpg,nexus2_17_tw_-1.00.jpg,nexus2_15_tw_0.00.jpg,-1,2,2,-1,0,0,103,0.5,0,38,1,0.5
776369198,gridcompare_block,gridcompare_trial,101,38,235,nexus2_9_tw_3.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_5_tw_3.00.jpg,3,-2,1,1,3,0,103,0.75,3,50,0,2.25
776369198,gridcompare_block,gridcompare_trial,102,38,361,nexus2_24_tw_2.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_11_tw_1.00.jpg,nexus2_7_tw_2.00.jpg,2,-2,-1,1,2,0,103,0,2,50,0,2
776369198,gridcompare_block,gridcompare_trial,103,38,251,nexus2_21_tw_-1.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_13_tw_2.00.jpg,nexus2_23_tw_-1.00.jpg,nexus2_14_tw_1.00.jpg,-1,3,2,-1,1,0,103,0.75,1,50,0,0.25
776369198,expt_end,expt_end,1,57,2035,0,0,0,0,0,-1,3,2,-1,1,0,103,0.75,1,50,0,0.25
690355210,main_instructions,main_instructions1,1,57,3122,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
690355210,main_instructions,main_instructions2,2,57,3067,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
690355210,main_instructions,main_instructions3,3,57,3112,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
690355210,gridcompare_block,gridcompare_trial,1,50,10560,nexus2_20_tw_-1.00.jpg,nexus2_2_tw_-2.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_14_tw_2.00.jpg,-1,-2,2,-1,2,0,100,-0.5,2,50,1,2.5
690355210,gridcompare_block,gridcompare_trial,2,38,1927,nexus2_5_tw_-3.00.jpg,nexus2_3_tw_3.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_6_tw_-2.00.jpg,nexus2_13_tw_0.00.jpg,-3,3,3,-2,0,0,100,0.25,0,38,1,0.25
690355210,gridcompare_block,gridcompare_trial,3,38,1253,nexus2_18_tw_3.00.jpg,nexus2_24_tw_2.00.jpg,nexus2_9_tw_-1.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_11_tw_-1.00.jpg,3,2,-1,2,-1,0,100,1.5,-1,38,1,2.5
690355210,gridcompare_block,gridcompare_trial,4,50,1731,nexus2_22_tw_0.00.jpg,nexus2_15_tw_1.00.jpg,nexus2_23_tw_-2.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_19_tw_-2.00.jpg,0,1,-2,0,-2,0,100,-0.25,-2,38,0,1.75
690355210,gridcompare_block,gridcompare_trial,5,38,1064,nexus2_7_tw_2.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_4_tw_2.00.jpg,nexus2_10_tw_1.00.jpg,nexus2_21_tw_-2.00.jpg,2,3,2,1,-2,0,100,2,-2,38,1,4
690355210,gridcompare_block,gridcompare_trial,6,38,4810,nexus2_2_tw_0.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_10_tw_3.00.jpg,nexus2_15_tw_2.00.jpg,nexus2_3_tw_1.00.jpg,0,1,3,2,1,0,100,1.5,1,38,1,0.5
690355210,gridcompare_block,gridcompare_trial,7,50,409,nexus2_8_tw_1.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_21_tw_2.00.jpg,nexus2_9_tw_1.00.jpg,nexus2_1_tw_2.00.jpg,1,-1,2,1,2,0,100,0.75,2,50,1,1.25
690355210,gridcompare_block,gridcompare_trial,8,38,372,nexus2_17_tw_0.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_18_tw_2.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_5_tw_-1.00.jpg,0,2,2,-1,-1,0,100,0.75,-1,38,1,1.75
690355210,gridcompare_block,gridcompare_trial,9,50,7399,nexus2_12_tw_-3.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_22_tw_2.00.jpg,-3,3,0,-3,2,0,100,-0.75,2,50,1,2.75
690355210,gridcompare_block,gridcompare_trial,10,38,750,nexus2_6_tw_3.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_23_tw_-3.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_16_tw_1.00.jpg,3,3,-3,-3,1,0,100,0,1,50,0,1
690355210,gridcompare_block,gridcompare_trial,11,38,4726,nexus2_19_tw_0.00.jpg,nexus2_9_tw_0.00.jpg,nexus2_5_tw_2.00.jpg,nexus2_8_tw_-2.00.jpg,nexus2_2_tw_2.00.jpg,0,0,2,-2,2,0,100,0,2,50,0,2
690355210,gridcompare_block,gridcompare_trial,12,38,928,nexus2_10_tw_-2.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_15_tw_-1.00.jpg,nexus2_13_tw_-3.00.jpg,nexus2_1_tw_-3.00.jpg,-2,-2,-1,-3,-3,0,100,-2,-3,38,1,1
690355210,gridcompare_block,gridcompare_trial,13,38,879,nexus2_23_tw_3.00.jpg,nexus2_14_tw_-1.00.jpg,nexus2_12_tw_2.00.jpg,nexus2_24_tw_-3.00.jpg,nexus2_20_tw_0.00.jpg,3,-1,2,-3,0,0,100,0.25,0,38,1,0.25
690355210,gridcompare_block,gridcompare_trial,14,38,1116,nexus2_4_tw_1.00.jpg,nexus2_17_tw_-2.00.jpg,nexus2_25_tw_-3.00.jpg,nexus2_7_tw_-3.00.jpg,nexus2_11_tw_2.00.jpg,1,-2,-3,-3,2,0,100,-1.75,2,50,0,3.75
690355210,gridcompare_block,gridcompare_trial,15,50,1635,nexus2_21_tw_-1.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_22_tw_-1.00.jpg,-1,2,2,-3,-1,0,100,0,-1,38,0,1
690355210,gridcompare_block,gridcompare_trial,16,38,731,nexus2_9_tw_-2.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_10_tw_-3.00.jpg,nexus2_23_tw_1.00.jpg,-2,0,-3,-3,1,0,100,-2,1,50,0,3
690355210,gridcompare_block,gridcompare_trial,17,38,1165,nexus2_25_tw_-2.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_11_tw_1.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_24_tw_3.00.jpg,-2,-3,1,-2,3,0,100,-1.5,3,50,0,4.5
690355210,gridcompare_block,gridcompare_trial,18,38,855,nexus2_2_tw_3.00.jpg,nexus2_20_tw_-3.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_12_tw_-1.00.jpg,nexus2_6_tw_1.00.jpg,3,-3,-2,-1,1,0,100,-0.75,1,50,0,1.75
690355210,gridcompare_block,gridcompare_trial,19,38,380,nexus2_16_tw_-1.00.jpg,nexus2_22_tw_-3.00.jpg,nexus2_8_tw_-3.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_13_tw_3.00.jpg,-1,-3,-3,3,3,0,100,-1,3,50,0,4
690355210,gridcompare_block,gridcompare_trial,20,38,168,nexus2_1_tw_1.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_18_tw_-3.00.jpg,nexus2_5_tw_1.00.jpg,1,-1,-3,-3,1,0,100,-1.5,1,50,0,2.5
690355210,gridcompare_block,gridcompare_trial,21,50,803,nexus2_7_tw_0.00.jpg,nexus2_11_tw_0.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_9_tw_-3.00.jpg,nexus2_5_tw_-2.00.jpg,0,0,2,-3,-2,0,100,-0.25,-2,38,0,1.75
690355210,gridcompare_block,gridcompare_trial,22,38,795,nexus2_8_tw_-1.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_21_tw_1.00.jpg,nexus2_6_tw_-1.00.jpg,nexus2_14_tw_3.00.jpg,-1,-2,1,-1,3,0,100,-0.75,3,50,0,3.75
690355210,gridcompare_block,gridcompare_trial,23,38,1372,nexus2_13_tw_-1.00.jpg,nexus2_3_tw_2.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_25_tw_1.00.jpg,-1,2,0,1,1,0,100,0.5,1,50,0,0.5
690355210,gridcompare_block,gridcompare_trial,24,38,991,nexus2_18_tw_-1.00.jpg,nexus2_24_tw_0.00.jpg,nexus2_17_tw_-1.00.jpg,nexus2_23_tw_0.00.jpg,nexus2_1_tw_0.00.jpg,-1,0,-1,0,0,0,100,-0.5,0,50,0,0.5
690355210,gridcompare_block,gridcompare_trial,25,38,847,nexus2_16_tw_3.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_20_tw_-2.00.jpg,3,-2,-1,0,-2,0,100,0,-2,38,1,2
690355210,gridcompare_block,gridcompare_trial,26,38,552,nexus2_13_tw_2.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_14_tw_-2.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_21_tw_0.00.jpg,2,3,-2,-2,0,0,100,0.25,0,38,1,0.25
690355210,gridcompare_block,gridcompare_trial,27,38,367,nexus2_19_tw_1.00.jpg,nexus2_1_tw_-2.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_6_tw_0.00.jpg,nexus2_11_tw_3.00.jpg,1,-2,-1,0,3,0,100,-0.5,3,50,0,3.5
690355210,gridcompare_block,gridcompare_trial,28,38,2323,nexus2_10_tw_-1.00.jpg,nexus2_20_tw_1.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_12_tw_-2.00.jpg,nexus2_24_tw_-2.00.jpg,-1,1,0,-2,-2,0,100,-0.5,-2,38,1,1.5
690355210,gridcompare_block,gridcompare_trial,29,38,1446,nexus2_18_tw_1.00.jpg,nexus2_23_tw_2.00.jpg,nexus2_15_tw_-3.00.jpg,nexus2_2_tw_-1.00.jpg,nexus2_7_tw_-2.00.jpg,1,2,-3,-1,-2,0,100,-0.25,-2,38,1,1.75
690355210,gridcompare_block,gridcompare_trial,30,50,1049,nexus2_8_tw_2.00.jpg,nexus2_17_tw_1.00.jpg,nexus2_9_tw_3.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_25_tw_0.00.jpg,2,1,3,1,0,0,100,1.75,0,38,0,1.75
690355210,gridcompare_block,gridcompare_trial,31,38,1792,nexus2_23_tw_-1.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_6_tw_-3.00.jpg,nexus2_15_tw_3.00.jpg,nexus2_18_tw_0.00.jpg,-1,3,-3,3,0,0,100,0.5,0,38,1,0.5
690355210,gridcompare_block,gridcompare_trial,32,50,989,nexus2_8_tw_0.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_16_tw_-3.00.jpg,nexus2_24_tw_1.00.jpg,nexus2_10_tw_0.00.jpg,0,1,-3,1,0,0,100,-0.25,0,50,1,0.25
690355210,gridcompare_block,gridcompare_trial,33,38,958,nexus2_13_tw_-2.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_11_tw_-2.00.jpg,nexus2_19_tw_2.00.jpg,nexus2_2_tw_-3.00.jpg,-2,3,-2,2,-3,0,100,0.25,-3,38,1,3.25
690355210,gridcompare_block,gridcompare_trial,34,38,185,nexus2_25_tw_3.00.jpg,nexus2_22_tw_3.00.jpg,nexus2_3_tw_0.00.jpg,nexus2_14_tw_1.00.jpg,nexus2_17_tw_-3.00.jpg,3,3,0,1,-3,0,100,1.75,-3,38,1,4.75
690355210,gridcompare_block,gridcompare_trial,35,38,1092,nexus2_21_tw_3.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_9_tw_2.00.jpg,nexus2_20_tw_3.00.jpg,nexus2_12_tw_1.00.jpg,3,-1,2,3,1,0,100,1.75,1,38,1,0.75
690355210,gridcompare_block,gridcompare_trial,36,38,736,nexus2_16_tw_1.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_25_tw_-2.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_14_tw_2.00.jpg,1,-1,-2,3,2,0,100,0.25,2,50,0,1.75
690355210,gridcompare_block,gridcompare_trial,37,38,767,nexus2_3_tw_3.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_17_tw_0.00.jpg,nexus2_1_tw_-2.00.jpg,nexus2_18_tw_3.00.jpg,3,0,0,-2,3,0,100,0.25,3,50,0,2.75
690355210,gridcompare_block,gridcompare_trial,38,38,787,nexus2_5_tw_0.00.jpg,nexus2_23_tw_1.00.jpg,nexus2_9_tw_-2.00.jpg,nexus2_10_tw_0.00.jpg,nexus2_12_tw_2.00.jpg,0,1,-2,0,2,0,100,-0.25,2,50,0,2.25
690355210,gridcompare_block,gridcompare_trial,39,38,806,nexus2_22_tw_3.00.jpg,nexus2_7_tw_-3.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_21_tw_1.00.jpg,3,-3,-3,0,1,0,100,-0.75,1,50,0,1.75
690355210,gridcompare_block,gridcompare_trial,40,38,1894,nexus2_19_tw_1.00.jpg,nexus2_24_tw_0.00.jpg,nexus2_11_tw_-1.00.jpg,nexus2_20_tw_3.00.jpg,nexus2_6_tw_3.00.jpg,1,0,-1,3,3,0,100,0.75,3,50,0,2.25
690355210,gridcompare_block,gridcompare_trial,41,38,824,nexus2_16_tw_-2.00.jpg,nexus2_1_tw_0.00.jpg,nexus2_23_tw_-1.00.jpg,nexus2_18_tw_-1.00.jpg,nexus2_2_tw_2.00.jpg,-2,0,-1,-1,2,0,100,-1,2,50,0,3
690355210,gridcompare_block,gridcompare_trial,42,38,800,nexus2_24_tw_1.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_15_tw_-3.00.jpg,nexus2_14_tw_-1.00.jpg,nexus2_6_tw_-2.00.jpg,1,3,-3,-1,-2,0,100,0,-2,38,1,2
690355210,gridcompare_block,gridcompare_trial,43,38,376,nexus2_20_tw_1.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_13_tw_3.00.jpg,nexus2_19_tw_-2.00.jpg,nexus2_3_tw_2.00.jpg,1,3,3,-2,2,0,100,1.25,2,50,0,0.75
690355210,gridcompare_block,gridcompare_trial,44,38,820,nexus2_21_tw_3.00.jpg,nexus2_22_tw_-3.00.jpg,nexus2_17_tw_-1.00.jpg,nexus2_12_tw_-2.00.jpg,nexus2_9_tw_0.00.jpg,3,-3,-1,-2,0,0,100,-0.75,0,50,0,0.75
690355210,gridcompare_block,gridcompare_trial,45,38,1098,nexus2_10_tw_3.00.jpg,nexus2_8_tw_-2.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_11_tw_1.00.jpg,nexus2_25_tw_3.00.jpg,3,-2,1,1,3,0,100,0.75,3,50,0,2.25
690355210,gridcompare_block,gridcompare_trial,46,38,3091,nexus2_12_tw_-3.00.jpg,nexus2_14_tw_1.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_3_tw_1.00.jpg,nexus2_4_tw_2.00.jpg,-3,1,3,1,2,0,100,0.5,2,50,0,1.5
690355210,gridcompare_block,gridcompare_trial,47,38,3638,nexus2_7_tw_0.00.jpg,nexus2_5_tw_1.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_25_tw_0.00.jpg,nexus2_9_tw_1.00.jpg,0,1,-3,0,1,0,100,-0.5,1,50,0,1.5
690355210,gridcompare_block,gridcompare_trial,48,38,1161,nexus2_21_tw_2.00.jpg,nexus2_23_tw_2.00.jpg,nexus2_15_tw_2.00.jpg,nexus2_10_tw_-3.00.jpg,nexus2_13_tw_-3.00.jpg,2,2,2,-3,-3,0,100,0.75,-3,38,1,3.75
690355210,gridcompare_block,gridcompare_trial,49,38,1111,nexus2_1_tw_2.00.jpg,nexus2_20_tw_0.00.jpg,nexus2_19_tw_2.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_6_tw_1.00.jpg,2,0,2,0,1,1,101,1,1,NA,NA,0
690355210,gridcompare_block,gridcompare_trial,50,38,354,nexus2_24_tw_2.00.jpg,nexus2_18_tw_-3.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_8_tw_-3.00.jpg,nexus2_2_tw_0.00.jpg,2,-3,2,-3,0,0,101,-0.5,0,50,0,0.5
690355210,gridcompare_block,gridcompare_trial,51,38,766,nexus2_6_tw_-1.00.jpg,nexus2_25_tw_-3.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_10_tw_1.00.jpg,nexus2_22_tw_-2.00.jpg,-1,-3,-2,1,-2,0,101,-1.25,-2,38,1,0.75
690355210,gridcompare_block,gridcompare_trial,52,38,1672,nexus2_16_tw_3.00.jpg,nexus2_13_tw_-2.00.jpg,nexus2_2_tw_-2.00.jpg,nexus2_24_tw_-2.00.jpg,nexus2_23_tw_3.00.jpg,3,-2,-2,-2,3,0,101,-0.75,3,50,0,3.75
690355210,gridcompare_block,gridcompare_trial,53,38,856,nexus2_15_tw_-1.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_11_tw_2.00.jpg,nexus2_20_tw_-1.00.jpg,nexus2_8_tw_2.00.jpg,-1,3,2,-1,2,0,101,0.75,2,50,0,1.25
690355210,gridcompare_block,gridcompare_trial,54,38,1241,nexus2_9_tw_-3.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_14_tw_-2.00.jpg,-3,-2,-2,3,-2,0,101,-1,-2,38,1,1
690355210,gridcompare_block,gridcompare_trial,55,38,538,nexus2_17_tw_1.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_21_tw_0.00.jpg,nexus2_5_tw_-2.00.jpg,nexus2_7_tw_-2.00.jpg,1,3,0,-2,-2,0,101,0.5,-2,38,1,2.5
690355210,gridcompare_block,gridcompare_trial,56,38,1449,nexus2_12_tw_0.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_14_tw_3.00.jpg,nexus2_21_tw_-1.00.jpg,0,-1,-3,3,-1,0,101,-0.25,-1,38,1,0.75
690355210,gridcompare_block,gridcompare_trial,57,38,7986,nexus2_13_tw_-1.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_10_tw_-1.00.jpg,nexus2_11_tw_3.00.jpg,nexus2_6_tw_0.00.jpg,-1,-1,-1,3,0,1,102,0,0,NA,NA,0
690355210,gridcompare_block,gridcompare_trial,58,38,1972,nexus2_2_tw_-1.00.jpg,nexus2_1_tw_-3.00.jpg,nexus2_18_tw_0.00.jpg,nexus2_9_tw_-1.00.jpg,nexus2_5_tw_-3.00.jpg,-1,-3,0,-1,-3,0,102,-1.25,-3,38,1,1.75
690355210,gridcompare_block,gridcompare_trial,59,38,820,nexus2_22_tw_2.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_16_tw_-3.00.jpg,nexus2_8_tw_1.00.jpg,2,-2,0,-3,1,0,102,-0.75,1,50,0,1.75
690355210,gridcompare_block,gridcompare_trial,60,50,748,nexus2_24_tw_-3.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_3_tw_0.00.jpg,nexus2_23_tw_-3.00.jpg,-3,2,-3,0,-3,0,102,-1,-3,38,0,2
690355210,gridcompare_block,gridcompare_trial,61,50,1973,nexus2_15_tw_3.00.jpg,nexus2_9_tw_2.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_22_tw_1.00.jpg,3,2,1,0,1,0,102,1.5,1,38,0,0.5
690355210,gridcompare_block,gridcompare_trial,62,50,1273,nexus2_24_tw_3.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_20_tw_-3.00.jpg,nexus2_23_tw_0.00.jpg,3,1,-1,-3,0,1,103,0,0,NA,NA,0
690355210,gridcompare_block,gridcompare_trial,63,38,3443,nexus2_8_tw_-1.00.jpg,nexus2_18_tw_2.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_10_tw_-2.00.jpg,-1,2,-3,0,-2,0,103,-0.5,-2,38,1,1.5
690355210,gridcompare_block,gridcompare_trial,64,38,783,nexus2_1_tw_1.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_6_tw_-3.00.jpg,nexus2_5_tw_-1.00.jpg,1,1,2,-3,-1,0,103,0.25,-1,38,1,1.25
690355210,gridcompare_block,gridcompare_trial,65,38,719,nexus2_17_tw_-2.00.jpg,nexus2_11_tw_-2.00.jpg,nexus2_25_tw_1.00.jpg,nexus2_21_tw_-2.00.jpg,nexus2_12_tw_1.00.jpg,-2,-2,1,-2,1,0,103,-1.25,1,50,0,2.25
690355210,gridcompare_block,gridcompare_trial,66,38,483,nexus2_2_tw_3.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_10_tw_2.00.jpg,3,-3,-1,-1,2,0,103,-0.5,2,50,0,2.5
690355210,gridcompare_block,gridcompare_trial,67,38,1025,nexus2_5_tw_2.00.jpg,nexus2_12_tw_-1.00.jpg,nexus2_13_tw_2.00.jpg,nexus2_23_tw_-2.00.jpg,nexus2_6_tw_2.00.jpg,2,-1,2,-2,2,0,103,0.25,2,50,0,1.75
690355210,gridcompare_block,gridcompare_trial,68,50,1414,nexus2_25_tw_2.00.jpg,nexus2_16_tw_-1.00.jpg,nexus2_11_tw_0.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_18_tw_1.00.jpg,2,-1,0,-3,1,0,103,-0.5,1,50,1,1.5
690355210,gridcompare_block,gridcompare_trial,69,38,1131,nexus2_8_tw_0.00.jpg,nexus2_15_tw_1.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_19_tw_0.00.jpg,0,1,-1,3,0,0,103,0.75,0,38,1,0.75
690355210,gridcompare_block,gridcompare_trial,70,38,600,nexus2_3_tw_-1.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_20_tw_-2.00.jpg,nexus2_9_tw_3.00.jpg,-1,2,-3,-2,3,0,103,-1,3,50,0,4
690355210,gridcompare_block,gridcompare_trial,71,38,582,nexus2_2_tw_-2.00.jpg,nexus2_16_tw_-1.00.jpg,nexus2_3_tw_1.00.jpg,nexus2_9_tw_-2.00.jpg,nexus2_11_tw_-2.00.jpg,-2,-1,1,-2,-2,0,103,-1,-2,38,1,1
690355210,gridcompare_block,gridcompare_trial,72,38,817,nexus2_20_tw_1.00.jpg,nexus2_4_tw_2.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_14_tw_0.00.jpg,1,2,0,-2,0,0,103,0.25,0,38,1,0.25
690355210,gridcompare_block,gridcompare_trial,73,38,703,nexus2_7_tw_-1.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_23_tw_0.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_13_tw_-2.00.jpg,-1,-2,0,-3,-2,0,103,-1.5,-2,38,1,0.5
690355210,gridcompare_block,gridcompare_trial,74,38,522,nexus2_1_tw_1.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_19_tw_1.00.jpg,nexus2_8_tw_-2.00.jpg,nexus2_21_tw_1.00.jpg,1,2,1,-2,1,0,103,0.5,1,50,0,0.5
690355210,gridcompare_block,gridcompare_trial,75,38,652,nexus2_12_tw_-3.00.jpg,nexus2_6_tw_3.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_24_tw_-2.00.jpg,nexus2_10_tw_2.00.jpg,-3,3,-2,-2,2,0,103,-1,2,50,0,3
690355210,gridcompare_block,gridcompare_trial,76,38,703,nexus2_24_tw_-1.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_14_tw_-1.00.jpg,nexus2_25_tw_-3.00.jpg,nexus2_23_tw_-2.00.jpg,-1,3,-1,-3,-2,0,103,-0.5,-2,38,1,1.5
690355210,gridcompare_block,gridcompare_trial,77,38,3761,nexus2_7_tw_3.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_21_tw_2.00.jpg,nexus2_4_tw_3.00.jpg,3,-3,-1,2,3,0,103,0.25,3,50,0,2.75
